"","Adjusted","Implementation_year","Reserve_size","C_change","B_change","PV_change","C_per","B_per","PV_per","Transition_period","Payoff_period","B_per_50","Loss"
"387","IUU_40_legal",2030,0.35,162216.328219413,2124264.1298294,75913444.5243272,18.8571437768574,95.188393551123,101.882185819233,2020,2027,97.1585433814062,8419.54173123154
"388","IUU_40_legal",2030,0.4,153701.246215213,1731292.259828,76519253.9631537,17.8672919697832,77.5793022470119,102.695232707098,2020,2027,76.0974680136214,8419.54173123154
"389","IUU_40_legal",2030,0.45,156634.599792113,2996929.3929657,72692580.839429,18.208285202432,134.292572423872,97.5595176212692,2020,2027,145.830132785601,8419.54173123154
"390","IUU_40_legal",2030,0.5,144748.886429713,3157553.920149,71654778.1951803,16.8266079802591,141.490166401375,96.1666997547164,2020,2027,155.350879114876,8419.54173123154
"391","IUU_40_legal",2030,0.55,112850.769843633,3802158.6430653,67647666.1127258,13.1185511078271,170.374939809848,90.7888205089356,2020,2027,193.328655264452,8419.54173123154
"392","IUU_40_legal",2030,0.6,123718.042908203,3642574.0309532,68761591.1535915,14.3818378120101,163.223944484399,92.2838009924757,2020,2027,183.790546517525,8419.54173123154
"393","IUU_40_legal",2030,0.65,20739.3526382027,4770674.0433872,59970077.8497945,2.41088525939606,213.774168649422,80.4848555268583,2020,2027,253.071181845959,8419.54173123154
"394","IUU_40_legal",2030,0.7,-16987.4567099873,5010779.7445535,57773364.6013947,-1.97473902349761,224.53331844419,77.5366827918783,2020,2027,268.186096755204,8419.54173123154
"395","IUU_40_legal",2030,0.75,-83975.3590581972,5486623.461562,53311620.3430929,-9.76187438623176,245.855901811952,71.548649177404,2020,2027,298.781716403831,8419.54173123154
"396","IUU_40_legal",2030,0.8,-103086.123361577,5564508.7285685,52494640.1672231,-11.9834413154686,249.345944949028,70.4521935151672,2020,2027,303.909001324256,8419.54173123154
"397","IUU_40_legal",2030,0.85,-247982.816673527,6275886.7670194,45101123.5971841,-28.8272313862123,281.222834332426,60.5294764817581,2020,2027,350.585403293316,8419.54173123154
"398","IUU_40_legal",2030,0.9,-305767.586001007,6484459.2535929,42727681.776791,-35.5445311505552,290.568979031244,57.344119235863,2020,2027,364.464158522038,8419.54173123154
"399","IUU_40_legal",2030,0.95,-372261.750633377,6732173.5977798,39918819.6162224,-43.2742710389999,301.669072542033,53.5743915100718,2020,2027,380.948767562046,8419.54173123154
"400","IUU_40_legal",2030,1,-390217.439114847,6798244.7658842,39164481.6893098,-45.3615639954128,304.629725251641,52.5620069802725,2020,2027,385.335776548239,8419.54173123154
"401","IUU_60",2015,0.05,9727.10881280596,268187.187173949,4534697.77438882,1.09872626173137,11.5519218303128,5.23108237245346,2025,2061,11.7549365520005,2707.43600716531
"402","IUU_60",2015,0.1,34200.497545472,468683.01726133,13370908.8966733,3.86311961145315,20.1880993482598,15.4242530181619,2023,2038,19.5293026527738,4448.23143319789
"403","IUU_60",2015,0.15,52179.875285472,665398.84181133,19939951.6725318,5.89398149165741,28.6614565281209,23.002090743702,2023,2038,27.3476147693829,6376.67826319787
"404","IUU_60",2015,0.2,71001.056145472,878476.06458133,26555390.096764,8.01992930263009,37.8395662178379,30.6334490058778,2023,2038,35.8229960375031,8534.23993319788
"405","IUU_60",2015,0.25,94402.815255472,1284830.58118133,35257029.8646984,10.6632766527716,55.3429214699032,40.671382439626,2024,2040,52.5626973918283,12597.6434617926
"406","IUU_60",2015,0.3,95776.773795472,1291590.25808133,35645840.3028398,10.8184722365241,55.6340884714659,41.1199017302995,2024,2040,52.7945189553092,12645.1398117926
"407","IUU_60",2015,0.35,109504.919265472,1901520.40098133,41986272.6594649,12.36913587595,81.9062806927978,48.4340217851792,2025,2047,79.0388221051176,19784.0213792075
"408","IUU_60",2015,0.4,110184.451995472,2358228.48058133,43464919.7822549,12.4458925433756,101.578570373772,50.139741831792,2026,2054,99.3798894632305,25925.1539829027
"409","IUU_60",2015,0.45,97393.493805472,2932939.47858133,41552091.2914485,11.0010889592357,126.333729611155,47.9331640403685,2028,2075,125.945230132589,35027.160587811
"410","IUU_60",2015,0.5,90902.577125472,3114343.55528133,40093549.1058322,10.2679070080235,134.147547026598,46.2506364064987,2029,2083,134.533358440314,38303.3372437979
"411","IUU_60",2015,0.55,49937.305888472,3854534.64388133,32115534.6402944,5.64067190731359,166.030612303148,37.0474539863697,2032,NA,170.445318179251,54828.5435374188
"412","IUU_60",2015,0.6,-9074.83911652793,4421500.80048133,22271814.1951504,-1.02504909220195,190.452169464371,25.6920527971707,2037,NA,199.20740010253,72135.6310851375
"413","IUU_60",2015,0.65,-74411.0073855279,4995482.34608133,11149691.4243223,-8.40510058535908,215.175908195828,12.8619275572182,2046,NA,228.728645117546,97608.1335706505
"414","IUU_60",2015,0.7,-113727.037260528,5250048.60668133,5111136.08231483,-12.8460455117495,226.141120867151,5.89604317500773,2066,NA,242.226144270931,127759.578030339
"415","IUU_60",2015,0.75,-209316.175817528,5861042.61688133,-9278171.31307212,-23.6433233966833,252.459138215392,-10.7030017917691,2080,NA,274.772272180729,201876.92298213
"416","IUU_60",2015,0.8,-300693.829244528,6300174.99258133,-21312817.9143817,-33.9648926818398,271.374370261715,-24.5857853480122,2092,NA,298.946457283681,281150.956702888
"417","IUU_60",2015,0.85,-390297.511714528,6664814.03148133,-32017581.137846,-44.0860829524798,287.080868838476,-36.9344579576437,2104,NA,319.138343241206,372199.849609576
"418","IUU_60",2015,0.9,-445237.587260528,6904039.60258133,-39117714.4410841,-50.2918430591648,297.385295109842,-45.1249447359262,2108,NA,332.697666687895,429528.525235356
"419","IUU_60",2015,0.95,-540791.877929528,7247854.06338133,-50070194.1627829,-61.0851846984528,312.194793718427,-57.7593751781081,NA,NA,352.014384442302,NA
"420","IUU_60",2015,1,-618740.173156528,7516348.72988133,-58844404.8203016,-69.8898398813313,323.759959944105,-67.8810240698968,NA,NA,367.235000352031,NA
"421","IUU_60",2020,0.05,6676.33633892646,254203.069922863,2554987.67924592,0.719930264883788,10.4661715208184,2.94734938442601,2028,2051,11.0900383470086,2453.821317811
"422","IUU_60",2020,0.1,31679.5446189265,453589.009842862,8119652.76237684,3.41610455062377,18.6753857001576,9.36656319924309,2026,2038,18.902390177818,4281.95775290266
"423","IUU_60",2020,0.15,53063.1557389265,653811.245762863,12652172.0743392,5.72196633413436,26.9190322621617,14.5951277487027,2026,2038,26.8512827517642,6198.12009290265
"424","IUU_60",2020,0.2,70322.3215689264,847848.207862862,16207138.205933,7.58307625983099,34.9080157442785,18.6960192421211,2026,2038,34.6871417192358,8100.00447290266
"425","IUU_60",2020,0.25,110793.542208927,1685362.04296286,23906544.1208133,11.9472147807807,69.3905397038629,27.5777995606728,2027,2043,69.8586978460276,16428.6502526093
"426","IUU_60",2020,0.3,105312.700588926,1478407.58306286,22961107.0020407,11.3561984570125,60.8697107659236,26.4871745323554,2027,2041,60.9654223371221,14143.5642326093
"427","IUU_60",2020,0.35,117922.504828927,1889428.71626286,24735831.3117052,12.7159531556644,77.792471297721,28.534437869124,2027,2045,78.6567230129125,18708.6095026093
"428","IUU_60",2020,0.4,109722.545728926,1684598.67106286,23765121.244748,11.8317258748308,69.35910978745,27.4146588026563,2027,2043,69.9309084842279,16416.2647526093
"429","IUU_60",2020,0.45,96312.2743259264,3328323.19196286,18773378.5221284,10.3856542940696,137.035329330884,21.6563492968085,2031,2085,144.915701526444,36614.5502401567
"430","IUU_60",2020,0.5,76418.0152279264,3653673.22116286,15243423.2510495,8.24039400534168,150.430797807892,17.5843095058627,2032,2103,160.957803962166,42332.4741414188
"431","IUU_60",2020,0.55,85162.9747599264,3446547.69376286,17261981.85943,9.18339039028461,141.902925596254,19.9128520347228,2031,2094,150.916009391622,38786.4804161567
"432","IUU_60",2020,0.6,61839.3705139265,3831439.25736286,13228362.0495416,6.66833306985498,157.749866873461,15.259801470036,2033,2113,169.77464459024,45687.4119634035
"433","IUU_60",2020,0.65,-87144.6790720735,5267009.96446286,-7929468.95939595,-9.39708377509015,216.855877101152,-9.14717344672225,2068,NA,243.368148393067,112329.449925807
"434","IUU_60",2020,0.7,-112227.665688073,5447862.96596286,-11142923.4680217,-12.1018608087525,224.3020441924,-12.8541084134985,2072,NA,252.92798407198,130938.287524475
"435","IUU_60",2020,0.75,-165238.793496074,5717350.83816286,-16385202.9720248,-17.8182168080877,235.397528971878,-18.9014288740311,2080,NA,267.519613800566,167761.94546813
"436","IUU_60",2020,0.8,-204113.923858074,5957040.62686286,-20916372.2157703,-22.0102439136913,245.266152671364,-24.1284360293943,2084,NA,280.333455780187,199045.725213448
"437","IUU_60",2020,0.85,-398285.596912074,6815431.60356286,-39142696.9143041,-42.9483837733696,280.608240384118,-45.1537221068704,2108,NA,327.650042818825,382063.337657356
"438","IUU_60",2020,0.9,-443961.392355074,6978309.17296286,-42885870.3992532,-47.873747901646,287.314314306638,-49.4717233858122,2112,NA,336.694754378633,429932.41126281
"439","IUU_60",2020,0.95,-499951.495256074,7175058.36506286,-47496789.0076541,-53.9113361186095,295.414967031745,-54.7907267737737,2116,NA,347.943348493956,490785.798559291
"440","IUU_60",2020,1,-545231.988498074,7323367.82796286,-51005794.4287798,-58.7940735720409,301.521235840154,-58.8385995098781,NA,NA,356.29804009987,NA
"441","IUU_60",2025,0.05,7978.27949545532,255434.408804167,1992576.92957157,0.82313702229949,10.0775563789763,2.29857129993603,2031,2045,11.3200376535831,1927.48660715672
"442","IUU_60",2025,0.1,34653.8071954553,453666.355544167,6102688.57918066,3.57531115354587,17.8983258232298,7.03986110266175,2030,2039,19.2394871292782,3363.96655338901
"443","IUU_60",2025,0.15,57418.7000154553,657889.111394167,9498075.53075835,5.92401629724206,25.9554483760733,10.9566679688096,2030,2038,27.5482189139504,4885.75050338902
"444","IUU_60",2025,0.2,76211.3912854553,869020.221514167,12141940.082061,7.86290048170728,34.285123597008,14.0065432776887,2030,2039,36.2339245596499,6532.88736338902
"445","IUU_60",2025,0.25,93471.5060654554,1078414.00521417,14546119.913714,9.64366530608448,42.546256740827,16.779926166404,2030,2039,44.9399517004288,8164.81089338902
"446","IUU_60",2025,0.3,113139.640265455,1474331.42541417,17183123.1727393,11.6728709047097,58.1662358272909,19.8218865138705,2030,2041,61.8987708498042,11360.043213389
"447","IUU_60",2025,0.35,125350.140885455,1907285.05701417,18662140.6053984,12.9326556899956,75.2473904468183,21.5280324459858,2031,2043,80.8708889617349,14364.0530071567
"448","IUU_60",2025,0.4,128983.672265455,2282257.81311417,18777554.2328738,13.3075352868145,90.0410476830092,21.6611698158908,2031,2046,97.7469938723099,17777.2843571568
"449","IUU_60",2025,0.45,107700.337365455,3128741.39171417,16098044.064114,11.1116858027035,123.437041696326,18.5701748934904,2032,2063,137.570559266816,25643.2787004188
"450","IUU_60",2025,0.5,121959.943845455,2948126.52121417,17273548.725904,12.5828814437933,116.311312046721,19.9261984619819,2032,2056,128.682830229709,23692.9690804188
"451","IUU_60",2025,0.55,52314.3135744553,4175608.79051417,9140090.82407573,5.3973852788497,164.738702197389,10.5437085691574,2036,2118,189.087577600171,38397.6074189763
"452","IUU_60",2025,0.6,56084.5734104553,4042066.21631417,10140880.4995494,5.78637145769542,159.470097913438,11.6981866679332,2035,2114,182.475362216835,36462.4228008622
"453","IUU_60",2025,0.65,-58999.4882595447,5150104.70831417,-700099.429374024,-6.08710977232865,203.185118240894,-0.807611707020382,2074,NA,239.605465324788,83600.3193177153
"454","IUU_60",2025,0.7,-66112.3192725447,5165964.49741417,-1094009.27496178,-6.82095653007828,203.810828455748,-1.26201316695545,2076,NA,240.578146825332,87547.7075368423
"455","IUU_60",2025,0.75,-214978.602913545,6094273.69551417,-12503707.6476817,-22.1798255076373,240.435057449686,-14.4238664591642,2102,NA,290.371838244262,210522.735471139
"456","IUU_60",2025,0.8,-225447.042761545,6113450.51031417,-12912899.9666304,-23.2598779687616,241.191633015292,-14.895897278417,2102,NA,291.614093928007,217003.095280139
"457","IUU_60",2025,0.85,-357688.180218545,6730190.97221417,-21612637.1823995,-36.9034932587321,265.523659405512,-24.9316283884083,2120,NA,325.44500880805,352122.136996074
"458","IUU_60",2025,0.9,-394556.021265545,6859802.00111417,-23704558.2362326,-40.7072312595536,270.637153931139,-27.3447998071432,2122,NA,332.873631160595,389325.160119635
"459","IUU_60",2025,0.95,-531175.106367545,7382909.66081417,-31759613.5114104,-54.8025292450654,291.275121061646,-36.6368470049912,NA,NA,362.205589214162,NA
"460","IUU_60",2025,1,-547972.050547545,7435879.67921417,-32646031.3994098,-56.5355077179218,293.364927009563,-37.659389566268,NA,NA,365.387385290929,NA
"461","IUU_60",2030,0.05,8772.41060948058,255638.590320952,1632197.6559276,0.867693249510609,9.68505016858901,1.88285036755645,2036,2045,11.4650984652521,1517.82438797626
"462","IUU_60",2030,0.1,36523.8114194805,454835.284730952,4724735.87274598,3.61262895980176,17.2317588887232,5.45030232233191,2035,2041,19.5389803463938,2680.96078586223
"463","IUU_60",2030,0.15,59574.4566294805,654972.848630952,7199953.4623387,5.89260536947478,24.8141131199725,8.30563318953515,2035,2041,27.7684356339526,3847.41355586224
"464","IUU_60",2030,0.2,79841.1348094805,869630.005070952,9329094.12950706,7.89721512038921,32.9465524616147,10.7617409245258,2035,2041,36.7090741620863,5175.67615586225
"465","IUU_60",2030,0.25,120553.81181948,1462618.65685095,13475286.1675995,11.9241715162634,55.4123501124421,15.5446538116573,2035,2043,61.9300155453703,9054.39757586224
"466","IUU_60",2030,0.3,118508.69965948,1476804.56715095,13433429.5897179,11.7218861816251,55.9497934333824,15.4963694186717,2035,2043,62.6708476703308,9142.89312586223
"467","IUU_60",2030,0.35,136417.12143948,2124982.19575095,15159641.3846256,13.4932369972266,80.5064648000432,17.4876714529067,2035,2046,91.474800817864,13657.4349358622
"468","IUU_60",2030,0.4,127980.223679481,1682607.34355095,14286718.0302874,12.6587298635487,63.7467782773626,16.4806953354032,2035,2044,71.6166784975635,10558.8008658622
"469","IUU_60",2030,0.45,127195.74472948,3107799.98215095,14488471.3360782,12.5811357882597,117.741217017676,16.7134314164681,2036,2056,137.413722363372,20541.5287179763
"470","IUU_60",2030,0.5,113214.05930948,3288872.83585095,13728345.0212302,11.1981847847346,124.601291117022,15.836574311507,2037,2061,146.468934562499,21462.6597831375
"471","IUU_60",2030,0.55,75830.3650534805,4015734.25805095,10957123.0337816,7.50050342989202,152.138954076205,12.6397823551538,2038,2102,182.501014504456,28425.9499585693
"472","IUU_60",2030,0.6,88115.4635914806,3835697.75635095,11813922.0343247,8.71564229485523,145.318142910908,13.6281579402036,2038,2089,173.450339047358,26342.5252315693
"473","IUU_60",2030,0.65,-33544.6631315195,5108146.00035095,4462550.67381819,-3.31795660874227,193.525751412429,5.14785396604598,2091,NA,239.270111124631,68775.190911142
"474","IUU_60",2030,0.7,-78466.9926775194,5379048.11485095,2438155.32171957,-7.76129651091576,203.7890710717,2.81257703501018,2103,NA,253.944380983523,100197.31267137
"475","IUU_60",2030,0.75,-158742.83189652,5915875.33515095,-1702547.22062276,-15.7015089439553,224.127152868904,-1.96400334756637,2113,NA,283.187397545949,169348.28440662
"476","IUU_60",2030,0.8,-180873.36907752,6004230.83055095,-2504115.09476736,-17.8904759878878,227.474563776409,-2.88866609351112,2115,NA,288.096845780616,187013.937278528
"477","IUU_60",2030,0.85,-351726.807429519,6808479.97405095,-9686729.45491506,-34.7898645041403,257.944115705416,-11.1742974561751,NA,NA,333.375595995764,NA
"478","IUU_60",2030,0.9,-416667.18559752,7045574.17125095,-12067528.8519403,-41.2132218075641,266.926598325432,-13.920710553564,NA,NA,346.862719949311,NA
"479","IUU_60",2030,0.95,-492232.839479519,7326902.64175095,-14884217.265785,-48.687542229525,277.584927911838,-17.1699511072674,NA,NA,363.010852928992,NA
"480","IUU_60",2030,1,-512536.516661519,7401991.21565095,-15642869.3531471,-50.6958116112642,280.429712043984,-18.0451075911342,NA,NA,367.371989402321,NA
"481","IUU_60_legal",2015,0.05,54473.7188910915,740302.501116576,97434968.5876312,6.15308275785078,31.8878642704764,112.39786464226,2022,2032,12.2424944447415,20676.9853402137
"482","IUU_60_legal",2015,0.1,72636.743966472,934743.58283133,95618096.6694231,8.20468853577045,40.2632389490341,110.301979285132,2022,2034,19.9484456334266,23257.171991023
"483","IUU_60_legal",2015,0.15,85322.536171472,1124558.74281133,93321268.6722025,9.63761308866028,48.4393562102776,107.652431940064,2022,2036,27.8144604800969,25614.754553023
"484","IUU_60_legal",2015,0.2,98518.5144954721,1330140.73088133,90670851.602298,11.1281657505909,57.2946154078939,104.594995545442,2023,2039,36.366636710242,27314.1508051979
"485","IUU_60_legal",2015,0.25,112541.229844472,1720725.72838133,84647358.223242,12.712102551467,74.1187128107515,97.6464861621421,2024,2044,53.2712151773824,31717.7260117926
"486","IUU_60_legal",2015,0.3,113661.773513472,1727342.93098133,84601844.5203434,12.8386736405995,74.4037428600094,97.5939830096095,2024,2044,53.5032776513651,31849.4794027926
"487","IUU_60_legal",2015,0.35,115579.531046472,2310797.54468133,74018749.444302,13.0552940779453,99.5355254780437,85.3856628849589,2025,2055,80.0184557603437,39936.8147892075
"488","IUU_60_legal",2015,0.4,108292.451377472,2746060.71618133,65241012.9854594,12.2321814801796,118.28409503413,75.2599467414873,2026,2071,100.584391570202,46711.7540779027
"489","IUU_60_legal",2015,0.45,86354.4323924721,3291520.44388133,53311030.7044275,9.75417099905411,141.779282117349,61.4979005988645,2028,2096,127.432217142833,56232.750227811
"490","IUU_60_legal",2015,0.5,77119.573122472,3463144.88258133,49374577.1920504,8.71104681913497,149.171850423559,56.9569336804343,2029,2105,136.12013187509,59433.4693027979
"491","IUU_60_legal",2015,0.55,27063.837598472,4161963.30788133,32728537.5930106,3.05699768399079,179.272825446694,37.7545945941354,2032,NA,172.31370211853,76215.5315044188
"492","IUU_60_legal",2015,0.6,-36542.4579845279,4694395.08718133,19113633.0013855,-4.12765591795967,202.206845372331,22.0488759431312,2037,NA,201.219231217576,92737.0552251374
"493","IUU_60_legal",2015,0.65,-105934.073679528,5232480.26178133,4980841.56777489,-11.9657907610379,225.384380214806,5.74573958871655,2060,NA,230.777100177655,123219.698872112
"494","IUU_60_legal",2015,0.7,-145990.322770528,5470223.18618133,-1618657.43357697,-16.4903472011585,235.624942813337,-1.86723146482821,2072,NA,244.250537874481,153126.881699475
"495","IUU_60_legal",2015,0.75,-242734.373142528,6040926.43498133,-17416049.9111092,-27.4180782315793,260.207471859242,-20.0905983640887,2088,NA,276.51305169973,233676.292861243
"496","IUU_60_legal",2015,0.8,-332677.587115528,6449481.61718133,-29209429.6369787,-37.5776203070783,277.805618802341,-33.6950641664345,2100,NA,300.173046860779,317712.511846247
"497","IUU_60_legal",2015,0.85,-418919.132450528,6788074.53638133,-39196702.4576576,-47.3190401405969,292.390204203726,-45.2160627864976,2112,NA,320.05686608663,412380.61062781
"498","IUU_60_legal",2015,0.9,-472188.704112628,7010156.26928133,-45853578.5074346,-53.3361083633021,301.95617506697,-52.895222168688,NA,NA,333.090894125926,NA
"499","IUU_60_legal",2015,0.95,-563258.424720228,7328548.07338133,-55595433.8691169,-63.6228950751334,315.670615608045,-64.1331150543625,NA,NA,352.051538297989,NA
"500","IUU_60_legal",2015,1,-636973.447464528,7576997.67968133,-63275114.1627008,-71.9493806662743,326.372358897847,-72.9921487118501,NA,NA,366.921227601948,NA
"501","IUU_60_legal",2020,0.05,56295.9646099265,749286.682582863,97721810.5738869,6.07057024332446,30.8499930412207,112.72865250174,2022,2032,11.9873174134418,19622.040453023
"502","IUU_60_legal",2020,0.1,76232.8037879264,949256.940632863,95889521.2428761,8.2204220754853,39.0832650487095,110.614984057969,2022,2033,19.962748592467,21265.486436023
"503","IUU_60_legal",2020,0.15,92802.9806479265,1149713.93410286,93706330.3479946,10.0072361618932,47.3365771619001,108.096527161922,2023,2035,28.1245032374894,21862.9394501979
"504","IUU_60_legal",2020,0.2,105691.514589926,1343609.67794286,91356348.0512134,11.3970471575927,55.3197463376378,105.385665214488,2023,2037,36.1646570806472,23784.1923141979
"505","IUU_60_legal",2020,0.25,129867.327641926,2176754.63805286,78966483.3243489,14.0040008236068,89.6223928668976,91.0931265566799,2025,2046,72.2271556755045,31030.7836692075
"506","IUU_60_legal",2020,0.3,128086.397692926,1971405.26973286,82291933.6965697,13.8119575674203,81.1676495344075,94.929256251989,2024,2043,63.1045023851621,29369.5631107926
"507","IUU_60_legal",2020,0.35,133123.699484926,2379202.55373286,75594021.124231,14.3551456018922,97.9576761905098,87.2027655697138,2025,2049,81.243393214472,33609.9110672075
"508","IUU_60_legal",2020,0.4,128854.246813926,2175854.51219286,78938875.9609348,13.8947571438661,89.5853324504205,91.0612796142366,2025,2046,72.2993625629899,30994.3137392075
"509","IUU_60_legal",2020,0.45,88709.1679169264,3797411.75151286,48951072.3401526,9.56578750889033,156.348869974566,56.4683399848423,2030,2102,149.031140139391,53591.824543389
"510","IUU_60_legal",2020,0.5,64368.4463649265,4116070.09375286,42358055.0847013,6.94105124265069,169.468825085397,48.86285307498,2032,2118,165.369640005359,59597.7558064188
"511","IUU_60_legal",2020,0.55,76239.1243399265,3912974.55060286,46582424.0668359,8.22110364041022,161.106877330924,53.7359455834954,2030,2110,155.130088055162,55764.755809389
"512","IUU_60_legal",2020,0.6,47701.3552109265,4290065.14512286,38745395.2786429,5.14378658428105,176.632633342963,44.6954080645722,2032,NA,174.352879223664,63697.7376514188
"513","IUU_60_legal",2020,0.65,-116611.959411073,5690072.33430286,7847563.4149079,-12.5746329372212,234.274405241245,9.0526899162971,2070,NA,249.058308238416,135439.778992199
"514","IUU_60_legal",2020,0.7,-143327.821549074,5865808.63360286,3767704.86704056,-15.455488054341,241.509904999237,4.34629987094432,2074,NA,258.749655701957,155315.631163715
"515","IUU_60_legal",2020,0.75,-196903.978407074,6127101.82520286,-2428572.07932374,-21.2327729064157,252.267994432766,-2.8015205244127,2084,NA,273.433262336154,195722.843182448
"516","IUU_60_legal",2020,0.8,-237171.698967073,6359706.35930286,-7920411.47823261,-25.5749673761581,261.844900609191,-9.13672503566021,2088,NA,286.449277224518,229181.722304243
"517","IUU_60_legal",2020,0.85,-431796.313503074,7189841.01780286,-28280924.9175773,-46.5619493349398,296.02360554723,-32.6239407430023,2110,NA,333.886096241626,415985.17311353
"518","IUU_60_legal",2020,0.9,-476624.380216774,7347042.12550286,-32230903.9753267,-51.3959002183387,302.495965448115,-37.1805060990392,2114,NA,343.050319642647,464731.799385695
"519","IUU_60_legal",2020,0.95,-531488.758466674,7536726.50210286,-37066691.5418985,-57.3120980191952,310.305742178654,-42.7589108887472,2120,NA,354.243332383024,531488.758466674
"520","IUU_60_legal",2020,1,-575769.181677673,7679641.42380286,-40696292.4258761,-62.0869947878903,316.189904332362,-46.9458985670051,NA,NA,362.609557437189,NA
"521","IUU_60_legal",2025,0.05,59378.2946484553,755315.208844167,99435822.2185383,6.12619207862959,29.7991630675765,114.705898550285,2021,2032,11.7407459183153,19577.4524431229
"522","IUU_60_legal",2025,0.1,82634.1079094553,957032.818074167,99140025.6535531,8.52554658729487,37.7574510255867,114.36467734833,2021,2032,19.8736480314085,19577.4524431229
"523","IUU_60_legal",2025,0.15,102155.552639455,1164526.25705417,98451764.1962453,10.539617903697,45.94361059343,113.570721537068,2021,2033,28.4031001593415,19577.4524431229
"524","IUU_60_legal",2025,0.2,117826.608236455,1378720.00378417,97315867.7709389,12.1564359216359,54.394114849302,112.260388729255,2021,2034,37.3083662752883,19577.4524431229
"525","IUU_60_legal",2025,0.25,132066.004824455,1591041.36554417,96113667.5442951,13.6255464627575,62.7707486145589,110.873570033962,2021,2035,46.2001879773552,19577.4524431229
"526","IUU_60_legal",2025,0.3,146686.898263455,1991421.77264417,92941941.5090339,15.1340168911992,78.5668042222478,107.214771054753,2021,2037,63.4975024898894,19577.4524431229
"527","IUU_60_legal",2025,0.35,154039.272515455,2428464.02286417,88867959.8207146,15.8925778631569,95.8092655539291,102.515159588686,2021,2039,82.8160437245377,19577.4524431229
"528","IUU_60_legal",2025,0.4,153956.595516455,2806137.80800417,84785623.6108091,15.8840478913994,110.709485459415,97.8059106209203,2021,2042,99.9903942416838,19577.4524431229
"529","IUU_60_legal",2025,0.45,126932.043766455,3656106.93135417,74399088.9890495,13.0958641646767,144.242993341337,85.824345426094,2021,2052,140.535972997494,19577.4524431229
"530","IUU_60_legal",2025,0.5,142374.937678455,3475361.88695417,76842386.1644359,14.6891422289074,137.112127990467,88.6428527977344,2021,2049,131.47850414391,19577.4524431229
"531","IUU_60_legal",2025,0.55,67030.2817924552,4703888.98000417,59869952.0154282,6.91566478586853,185.580739174339,69.0640102215777,2021,2101,192.87333964836,19577.4524431229
"532","IUU_60_legal",2025,0.6,71152.1275334553,4570373.99173417,61806391.9657666,7.34092487252722,180.31322322757,71.2978237460846,2021,2095,186.154132952436,19577.4524431229
"533","IUU_60_legal",2025,0.65,-48087.0593375447,5675250.28509417,44884272.4127927,-4.96124996082084,223.903486537265,51.7770224353339,2021,NA,244.100909138204,19577.4524431229
"534","IUU_60_legal",2025,0.7,-54731.5410085447,5690769.67013417,44557213.5221519,-5.64677606460124,224.515766920475,51.3997380413118,2021,NA,245.116676515385,19577.4524431229
"535","IUU_60_legal",2025,0.75,-205841.710513545,6613438.21185417,29280927.9799104,-21.2371517886367,260.917457248029,33.7775167880656,2021,NA,295.307689426935,19577.4524431229
"536","IUU_60_legal",2025,0.8,-217842.494433545,6632059.13397417,28891667.7962128,-22.4752996307618,261.652101391593,33.3284790253693,2021,NA,296.448746996649,19577.4524431229
"537","IUU_60_legal",2025,0.85,-352114.369227545,7243296.61466417,18195863.8501458,-36.3284306547452,285.76702076144,20.9901508959463,2021,NA,330.774951181029,19577.4524431229
"538","IUU_60_legal",2025,0.9,-391138.664312545,7370851.42224417,15811773.8358077,-40.3546548641003,290.799391971,18.2399429606372,2021,NA,338.107490776396,19577.4524431229
"539","IUU_60_legal",2025,0.95,-532191.433365045,7887392.99847417,6395557.63354972,-54.9073859850281,311.178309912842,7.37770522452302,2021,NA,367.662185052632,19577.4524431229
"540","IUU_60_legal",2025,1,-549775.704534045,7939337.02237417,5397561.31022462,-56.7215947524199,313.227637690778,6.22644944503852,2021,NA,370.737874948106,19577.4524431229
"541","IUU_60_legal",2030,0.05,62428.1526124806,757792.286590952,100909118.906302,6.17486903117898,28.7095007987205,116.405492271432,2021,2031,11.5387396313093,19577.4524431229
"542","IUU_60_legal",2030,0.1,88973.4428294806,961694.873330953,101835154.425289,8.80050640190333,36.4344956033101,117.473736862375,2021,2031,19.8842877596318,19577.4524431229
"543","IUU_60_legal",2030,0.15,110850.432664481,1166415.54903095,102340762.377227,10.9643946698472,44.1904842911394,118.056989824838,2021,2032,28.3732712484896,19577.4524431229
"544","IUU_60_legal",2030,0.2,129862.33664348,1385805.36358095,102523825.603226,12.8448926854205,52.5022237578863,118.268165635015,2021,2032,37.5884518139021,19577.4524431229
"545","IUU_60_legal",2030,0.25,167285.303564481,1991238.06292095,101885648.892246,16.5464585627539,75.4394730184553,117.531985644514,2021,2034,63.4724752966384,19577.4524431229
"546","IUU_60_legal",2030,0.3,165000.47998948,2005594.92490095,101792061.37811,16.3204629863261,75.9833929656168,117.424026118442,2021,2034,64.2512440785764,19577.4524431229
"547","IUU_60_legal",2030,0.35,179130.652003481,2665757.38349095,99249969.082724,17.718101037801,100.99411815713,114.491550755947,2021,2037,93.6825529007785,19577.4524431229
"548","IUU_60_legal",2030,0.4,173325.62676048,2215386.09262095,101165533.501571,17.1439166498579,83.9314808569798,116.701283846181,2021,2035,73.4044534464954,19577.4524431229
